name,time,69886_rssi,69886_snr,69886_time,ae05e_rssi,ae05e_snr,ae05e_time,f3c80_rssi,f3c80_snr,f3c80_time,degreesC,humidity
Senzor_zemlje,1576492738170894695,,,,-120,-13.8,2019-12-16T10:38:57.872594Z,-106,6.5,2019-12-16T10:38:57.865523Z,-1,65535
Senzor_zemlje,1576493054807633691,,,,-121,-11,2019-12-16T10:44:14.451872Z,-114,5,2019-12-16T10:44:14.452732Z,-1,65535
Senzor_zemlje,1576493371333198795,,,,,,,-109,4.2,2019-12-16T10:49:31.036151Z,-1,65535
Senzor_zemlje,1576493687901685847,,,,-121,-14.2,2019-12-16T10:54:47.625174Z,-109,4.8,2019-12-16T10:54:47.618959Z,-1,65535
Senzor_zemlje,1576494004483432820,,,,,,,-108,4.8,2019-12-16T11:00:04.202898Z,-1,65535
Senzor_zemlje,1576494321062739443,,,,-120,-16.2,2019-12-16T11:05:20.782477Z,-111,5.5,2019-12-16T11:05:20.781771Z,-1,65535
Senzor_zemlje,1576494637733103934,,,,,,,-108,6,2019-12-16T11:10:37.365425Z,-1,65535
Senzor_zemlje,1576494954265925328,,,,-119,-15,2019-12-16T11:15:53.942003Z,-117,5.5,2019-12-16T11:15:53.947594Z,-1,65535
Senzor_zemlje,1576495270854371630,,,,-119,-14,2019-12-16T11:21:10.527323Z,-107,7,2019-12-16T11:21:10.525741Z,-1,65535
Senzor_zemlje,1576495587390998733,,,,-120,-15.5,2019-12-16T11:26:27.10596Z,-107,8,2019-12-16T11:26:27.114514Z,-1,65535
Senzor_zemlje,1576495903976120372,,,,-120,-15.5,2019-12-16T11:31:43.691512Z,-105,7.8,2019-12-16T11:31:43.692391Z,-1,65535
Senzor_zemlje,1576496220556726407,,,,-120,-11.5,2019-12-16T11:37:00.268338Z,-111,7.2,2019-12-16T11:37:00.274101Z,-1,65535
Senzor_zemlje,1576496537236154343,,,,,,,-106,7.8,2019-12-16T11:42:16.862032Z,-1,65535
Senzor_zemlje,1576496853748737138,,,,,,,-109,-4.2,2019-12-16T11:47:33.469954Z,-1,65535
Senzor_zemlje,1576497170358319863,,,,-120,-11.2,2019-12-16T11:52:50.076834Z,-106,6.8,2019-12-16T11:52:50.074843Z,-1,65535
Senzor_zemlje,1576497486992070609,,,,-119,-11,2019-12-16T11:58:06.696595Z,-111,6,2019-12-16T11:58:06.697566Z,-1,65535
Senzor_zemlje,1576497803813087470,,,,-120,-11.5,2019-12-16T12:03:23.325511Z,-107,4.5,2019-12-16T12:03:23.31854Z,-1,65535
Senzor_zemlje,1576498120237703668,,,,-120,-14.2,2019-12-16T12:08:39.945538Z,-108,6.5,2019-12-16T12:08:39.945319Z,-1,65535
Senzor_zemlje,1576498437038290846,,,,-120,-10.5,2019-12-16T12:13:56.559048Z,-105,8,2019-12-16T12:13:56.562597Z,-1,65535
Senzor_zemlje,1576498753582967668,,,,-119,-11.8,2019-12-16T12:19:13.188085Z,-107,8,2019-12-16T12:19:13.184465Z,-1,65535
Senzor_zemlje,1576499070115082978,,,,,,,-106,8.2,2019-12-16T12:24:29.816588Z,-1,65535
Senzor_zemlje,1576499386754503480,,,,-120,-15.2,2019-12-16T12:29:46.45423Z,-119,4.8,2019-12-16T12:29:46.45018Z,-1,65535
Senzor_zemlje,1576499703402029752,,,,-120,-11.2,2019-12-16T12:35:03.09067Z,-106,6.2,2019-12-16T12:35:03.082734Z,231,211
Senzor_zemlje,1576500019988848409,,,,,,,-113,5.2,2019-12-16T12:40:19.711246Z,230,211
Senzor_zemlje,1576500336688200084,,,,,,,-106,6.5,2019-12-16T12:45:36.332479Z,229,211
Senzor_zemlje,1576500653389340899,,,,,,,-111,6.2,2019-12-16T12:50:52.965583Z,229,211
Senzor_zemlje,1576500969883801814,,,,,,,-108,5.2,2019-12-16T12:56:09.602996Z,228,211
Senzor_zemlje,1576501603221706392,,,,-120,-16.8,2019-12-16T13:06:42.877097Z,-104,7.8,2019-12-16T13:06:42.882536Z,226,211
Senzor_zemlje,1576501919844735186,,,,-120,-15.8,2019-12-16T13:11:59.519936Z,-108,8.2,2019-12-16T13:11:59.525034Z,226,211
Senzor_zemlje,1576502236466205275,,,,,,,-107,6,2019-12-16T13:17:16.17175Z,225,211
Senzor_zemlje,1576502553274510036,,,,,,,-107,6.8,2019-12-16T13:22:32.820637Z,224,211
Senzor_zemlje,1576502869752489155,,,,,,,-106,5.8,2019-12-16T13:27:49.462702Z,224,211
Senzor_zemlje,1576503186392772180,,,,,,,-113,6.8,2019-12-16T13:33:06.108344Z,224,212
Senzor_zemlje,1576503503126200128,,,,,,,-106,8,2019-12-16T13:38:22.753916Z,223,212
Senzor_zemlje,1576503819859531645,,,,,,,-111,7.2,2019-12-16T13:43:39.405284Z,225,212
Senzor_zemlje,1576504136359899693,,,,-120,-12.8,2019-12-16T13:48:56.043051Z,-106,5.8,2019-12-16T13:48:56.03663Z,228,211
Senzor_zemlje,1576504452934069473,,,,,,,-108,7,2019-12-16T13:54:12.658424Z,229,211
Senzor_zemlje,1576504769563831745,,,,,,,-103,7.8,2019-12-16T13:59:29.278212Z,230,211
Senzor_zemlje,1576505086616444761,,,,-118,-15.2,2019-12-16T14:04:45.884772Z,-111,6,2019-12-16T14:04:45.892316Z,231,211
Senzor_zemlje,1576505402911442110,,,,,,,-106,7.2,2019-12-16T14:10:02.497093Z,232,211
Senzor_zemlje,1576505719466289926,,,,,,,-115,5.8,2019-12-16T14:15:19.102185Z,232,211
Senzor_zemlje,1576506035995485869,,,,-119,-13.5,2019-12-16T14:20:35.716851Z,-107,6.8,2019-12-16T14:20:35.710195Z,233,211
Senzor_zemlje,1576506352670927530,,,,-120,-15.5,2019-12-16T14:25:52.327309Z,-106,7,2019-12-16T14:25:52.322088Z,233,211
Senzor_zemlje,1576506669227614339,,,,,,,-107,7.2,2019-12-16T14:31:08.936148Z,232,211
Senzor_zemlje,1576506985870482159,,,,-118,-12,2019-12-16T14:36:25.563707Z,-109,7.8,2019-12-16T14:36:25.566937Z,231,211
Senzor_zemlje,1576507302497587217,,,,-119,-12.5,2019-12-16T14:41:42.182372Z,-108,5.8,2019-12-16T14:41:42.188713Z,229,211
Senzor_zemlje,1576507619098741162,,,,-119,-14.5,2019-12-16T14:46:58.822555Z,-109,7.5,2019-12-16T14:46:58.827202Z,229,211
Senzor_zemlje,1576507935738992588,,,,-118,-14.5,2019-12-16T14:52:15.450371Z,-105,7.8,2019-12-16T14:52:15.450054Z,228,211
Senzor_zemlje,1576508252616480906,,,,-120,-12.8,2019-12-16T14:57:32.080874Z,-108,6,2019-12-16T14:57:32.087822Z,227,211
Senzor_zemlje,1576508569094821329,,,,-120,-14.5,2019-12-16T15:02:48.726506Z,-108,6.2,2019-12-16T15:02:48.726471Z,227,211
Senzor_zemlje,1576508885666747998,,,,,,,-111,6.2,2019-12-16T15:08:05.373345Z,226,212
Senzor_zemlje,1576509202325015936,,,,,,,-108,5.5,2019-12-16T15:13:22.019082Z,225,211
Senzor_zemlje,1576509518986784381,,,,,,,-117,4,2019-12-16T15:18:38.667816Z,225,212
Senzor_zemlje,1576513002230877594,,,,-118,-16.2,2019-12-16T16:16:41.957251Z,-111,4.2,2019-12-16T16:16:41.96102Z,217,213
Senzor_zemlje,1576513318948970739,,,,,,,-115,5,2019-12-16T16:21:58.635212Z,216,213
Senzor_zemlje,1576513635593058985,,,,,,,-109,4,2019-12-16T16:27:15.306737Z,216,213
Senzor_zemlje,1576513952326342894,,,,,,,-113,6.5,2019-12-16T16:32:31.985182Z,215,213
Senzor_zemlje,1576514269184613293,,,,,,,-111,4.2,2019-12-16T16:37:48.665357Z,215,213
Senzor_zemlje,1576514585625582754,,,,,,,-114,4.8,2019-12-16T16:43:05.344246Z,214,213
Senzor_zemlje,1576514902325731705,,,,,,,-109,-9.5,2019-12-16T16:48:22.03501Z,214,213
Senzor_zemlje,1576515219002950223,,,,-120,-14.2,2019-12-16T16:53:38.714214Z,-115,4.8,2019-12-16T16:53:38.715972Z,213,213
Senzor_zemlje,1576515535691733554,,,,-119,-16.8,2019-12-16T16:58:55.393329Z,-108,4.2,2019-12-16T16:58:55.390016Z,213,213
Senzor_zemlje,1576515852724852495,,,,,,,-114,3.8,2019-12-16T17:04:12.07141Z,213,213
Senzor_zemlje,1576516169050867185,,,,,,,-111,4,2019-12-16T17:09:28.7682Z,213,213
Senzor_zemlje,1576516485757135496,,,,,,,-109,6.2,2019-12-16T17:14:45.463943Z,212,213
Senzor_zemlje,1576516802524042682,,,,,,,-108,6,2019-12-16T17:20:02.150641Z,212,213
Senzor_zemlje,1576517119113183377,,,,,,,-119,4.8,2019-12-16T17:25:18.83446Z,212,213
Senzor_zemlje,1576517435850832687,,,,-120,-16.8,2019-12-16T17:30:35.525873Z,-107,7.2,2019-12-16T17:30:35.526241Z,211,213
Senzor_zemlje,1576517752693490708,,,,-120,-14.5,2019-12-16T17:35:52.203669Z,-111,6,2019-12-16T17:35:52.206423Z,211,213
Senzor_zemlje,1576518069179501336,,,,-120,-15.8,2019-12-16T17:41:08.899187Z,-109,5,2019-12-16T17:41:08.897702Z,211,213
Senzor_zemlje,1576518385870279368,,,,-118,-14.8,2019-12-16T17:46:25.585355Z,-117,5,2019-12-16T17:46:25.583247Z,211,213
Senzor_zemlje,1576518702549946405,,,,-120,-11.8,2019-12-16T17:51:42.276106Z,-107,6.5,2019-12-16T17:51:42.272083Z,211,213
Senzor_zemlje,1576519019240031417,,,,-120,-10.8,2019-12-16T17:56:58.954874Z,-113,6.8,2019-12-16T17:56:58.957816Z,210,213
Senzor_zemlje,1576519335940554670,,,,-119,-15.5,2019-12-16T18:02:15.653174Z,-109,4,2019-12-16T18:02:15.651884Z,210,213
Senzor_zemlje,1576519652734622120,,,,,,,-113,5.2,2019-12-16T18:07:32.339631Z,210,213
Senzor_zemlje,1576519969300348576,,,,-120,-15.2,2019-12-16T18:12:49.019612Z,-112,4.5,2019-12-16T18:12:49.02162Z,210,213
Senzor_zemlje,1576520286069095136,,,,-119,-15.2,2019-12-16T18:18:05.705981Z,-113,5.8,2019-12-16T18:18:05.700315Z,210,213
Senzor_zemlje,1576520602801201245,,,,-118,-15.5,2019-12-16T18:23:22.393525Z,-109,4.8,2019-12-16T18:23:22.393551Z,210,213
Senzor_zemlje,1576520919425520051,,,,,,,-113,5.8,2019-12-16T18:28:39.09351Z,209,213
Senzor_zemlje,1576521236114094563,,,,,,,-108,6.2,2019-12-16T18:33:55.790545Z,209,213
Senzor_zemlje,1576521552758153204,,,,-119,-12.5,2019-12-16T18:39:12.478107Z,-113,5,2019-12-16T18:39:12.485482Z,209,213
Senzor_zemlje,1576521869500311567,,,,-118,-16,2019-12-16T18:44:29.180642Z,-107,6,2019-12-16T18:44:29.184787Z,209,213
Senzor_zemlje,1576522186162898108,,,,,,,-109,6.2,2019-12-16T18:49:45.887344Z,208,213
Senzor_zemlje,1576522502891874920,,,,-119,-16.8,2019-12-16T18:55:02.582776Z,-107,6,2019-12-16T18:55:02.587881Z,208,213
Senzor_zemlje,1576522819612530458,,,,-120,-15,2019-12-16T19:00:19.280107Z,-113,5.5,2019-12-16T19:00:19.285493Z,208,213
Senzor_zemlje,1576523136265690683,,,,-120,-15,2019-12-16T19:05:35.983199Z,-110,5.8,2019-12-16T19:05:35.982418Z,208,213
Senzor_zemlje,1576523453227751776,,,,-120,-12.2,2019-12-16T19:10:52.694791Z,-115,5,2019-12-16T19:10:52.693862Z,208,213
Senzor_zemlje,1576523769676651987,,,,-119,-14.5,2019-12-16T19:16:09.398898Z,-109,5,2019-12-16T19:16:09.391537Z,208,213
Senzor_zemlje,1576524086379527883,,,,,,,-111,7,2019-12-16T19:21:26.090814Z,208,213
Senzor_zemlje,1576524403095615263,,,,-120,-14,2019-12-16T19:26:42.784854Z,-107,6.8,2019-12-16T19:26:42.790533Z,208,213
Senzor_zemlje,1576524719788368417,,,,-120,-15,2019-12-16T19:31:59.485276Z,-109,6,2019-12-16T19:31:59.489359Z,208,213
Senzor_zemlje,1576525036502689189,,,,,,,-106,8.2,2019-12-16T19:37:16.185445Z,208,213
Senzor_zemlje,1576525353177942110,,,,-120,-12.2,2019-12-16T19:42:32.89488Z,-113,6.5,2019-12-16T19:42:32.896042Z,208,213
Senzor_zemlje,1576525670019888058,,,,-120,-12,2019-12-16T19:47:49.588226Z,-108,7,2019-12-16T19:47:49.594555Z,208,213
Senzor_zemlje,1576525986565919239,,,,-119,-11.2,2019-12-16T19:53:06.290022Z,-111,7,2019-12-16T19:53:06.28779Z,208,213
Senzor_zemlje,1576526303467480778,,,,-120,-14.5,2019-12-16T19:58:22.991632Z,-108,5.5,2019-12-16T19:58:22.995156Z,207,213
Senzor_zemlje,1576526619985589345,,,,,,,-113,6.8,2019-12-16T20:03:39.686971Z,208,213
Senzor_zemlje,1576526936681320165,,,,-120,-16.5,2019-12-16T20:08:56.392029Z,-107,7,2019-12-16T20:08:56.399448Z,207,213
Senzor_zemlje,1576527253584069095,,,,-120,-12.8,2019-12-16T20:14:13.104842Z,-109,7.2,2019-12-16T20:14:13.106145Z,207,213
Senzor_zemlje,1576527886800826934,,,,-120,-11.2,2019-12-16T20:24:46.506667Z,-111,6.2,2019-12-16T20:24:46.510803Z,207,213
Senzor_zemlje,1576528203552425436,,,,-120,-12,2019-12-16T20:30:03.220969Z,-108,6.5,2019-12-16T20:30:03.213854Z,207,213
Senzor_zemlje,1576528520240701988,,,,-120,-12.2,2019-12-16T20:35:19.920646Z,-111,6,2019-12-16T20:35:19.927259Z,207,213
Senzor_zemlje,1576528836913739197,,,,-120,-11.2,2019-12-16T20:40:36.635147Z,-107,6.8,2019-12-16T20:40:36.633932Z,207,213
Senzor_zemlje,1576529153605598116,,,,-119,-14,2019-12-16T20:45:53.342627Z,-111,7,2019-12-16T20:45:53.334677Z,207,213
Senzor_zemlje,1576529470330533623,,,,-120,-14.2,2019-12-16T20:51:10.051719Z,-108,5.8,2019-12-16T20:51:10.053137Z,207,213
Senzor_zemlje,1576529787067993544,,,,-119,-16.5,2019-12-16T20:56:26.755241Z,-109,6.2,2019-12-16T20:56:26.755592Z,207,213
Senzor_zemlje,1576530103748510784,,,,-120,-16.8,2019-12-16T21:01:43.457713Z,-108,6.8,2019-12-16T21:01:43.460307Z,207,213
Senzor_zemlje,1576530420513221371,,,,-120,-14.2,2019-12-16T21:07:00.171143Z,-109,6,2019-12-16T21:07:00.173664Z,207,213
Senzor_zemlje,1576530737289458168,,,,-119,-13.8,2019-12-16T21:12:16.868112Z,-107,6.8,2019-12-16T21:12:16.870214Z,207,213
Senzor_zemlje,1576531053865227835,,,,-121,-14.2,2019-12-16T21:17:33.570731Z,-108,6.8,2019-12-16T21:17:33.571342Z,206,213
Senzor_zemlje,1576531370622503803,,,,-119,-12.8,2019-12-16T21:22:50.275195Z,-106,7.5,2019-12-16T21:22:50.278221Z,206,213
Senzor_zemlje,1576531687277970833,,,,-120,-14,2019-12-16T21:28:06.979587Z,-113,5.5,2019-12-16T21:28:06.973261Z,206,213
Senzor_zemlje,1576532003959111439,,,,,,,-107,7.2,2019-12-16T21:33:23.680336Z,206,213
Senzor_zemlje,1576532320703690687,,,,,,,-113,5,2019-12-16T21:38:40.388749Z,206,213
Senzor_zemlje,1576532637407705447,,,,-120,-15.8,2019-12-16T21:43:57.09042Z,-108,7,2019-12-16T21:43:57.089109Z,206,213
Senzor_zemlje,1576532954062245723,,,,-119,-16,2019-12-16T21:49:13.785719Z,-109,5.8,2019-12-16T21:49:13.79391Z,206,213
Senzor_zemlje,1576533270789627807,,,,,,,-107,6.5,2019-12-16T21:54:30.491156Z,206,213
Senzor_zemlje,1576533587571666807,,,,,,,-111,6.2,2019-12-16T21:59:47.196408Z,206,213
Senzor_zemlje,1576533904203641910,,,,,,,-107,6.5,2019-12-16T22:05:03.904604Z,206,213
Senzor_zemlje,1576534220888816477,,,,-119,-17,2019-12-16T22:10:20.615842Z,-111,7,2019-12-16T22:10:20.612837Z,206,213
Senzor_zemlje,1576534537679983181,,,,,,,-108,6.2,2019-12-16T22:15:37.325028Z,206,213
Senzor_zemlje,1576534854331909877,,,,,,,-109,5.8,2019-12-16T22:20:54.045186Z,206,213
Senzor_zemlje,1576535171246771641,,,,-120,-15.5,2019-12-16T22:26:10.763132Z,-108,6.5,2019-12-16T22:26:10.764272Z,206,213
Senzor_zemlje,1576535487736097350,,,,-120,-16,2019-12-16T22:31:27.460658Z,-113,6.5,2019-12-16T22:31:27.464121Z,206,213
Senzor_zemlje,1576535804451186438,,,,-120,-14.8,2019-12-16T22:36:44.17616Z,-108,6.2,2019-12-16T22:36:44.176676Z,205,213
Senzor_zemlje,1576536121169528389,,,,-120,-14,2019-12-16T22:42:00.897292Z,-107,6.8,2019-12-16T22:42:00.895446Z,205,213
Senzor_zemlje,1576536437904633500,,,,-119,-15.2,2019-12-16T22:47:17.609169Z,-107,6.5,2019-12-16T22:47:17.608317Z,205,213
Senzor_zemlje,1576536754609529971,,,,-120,-11,2019-12-16T22:52:34.31506Z,-113,7,2019-12-16T22:52:34.317843Z,205,213
Senzor_zemlje,1576537071315206610,,,,-119,-12,2019-12-16T22:57:51.03583Z,-108,5.8,2019-12-16T22:57:51.038927Z,205,213
Senzor_zemlje,1576537388032765773,,,,-120,-14.2,2019-12-16T23:03:07.746863Z,-111,7,2019-12-16T23:03:07.749996Z,205,213
Senzor_zemlje,1576537704732269676,,,,-120,-13.8,2019-12-16T23:08:24.45461Z,-107,5.8,2019-12-16T23:08:24.458848Z,205,213
Senzor_zemlje,1576538021568424786,,,,-120,-12,2019-12-16T23:13:41.167669Z,-109,5.5,2019-12-16T23:13:41.164799Z,205,213
Senzor_zemlje,1576538338246111636,,,,-120,-12.8,2019-12-16T23:18:57.872069Z,-107,6.8,2019-12-16T23:18:57.874049Z,205,213
Senzor_zemlje,1576538654954802509,,,,-120,-15,2019-12-16T23:24:14.580671Z,-113,7,2019-12-16T23:24:14.580562Z,205,213
Senzor_zemlje,1576538971593322134,,,,-120,-14.2,2019-12-16T23:29:31.275815Z,-108,6.8,2019-12-16T23:29:31.277577Z,205,213
Senzor_zemlje,1576539288363488287,,,,-120,-16,2019-12-16T23:34:47.990833Z,-108,7,2019-12-16T23:34:47.987757Z,205,213
Senzor_zemlje,1576539604989632490,,,,-120,-17,2019-12-16T23:40:04.696519Z,-106,6.8,2019-12-16T23:40:04.702492Z,205,213
Senzor_zemlje,1576539921722543674,,,,-121,-14.5,2019-12-16T23:45:21.417022Z,-109,7,2019-12-16T23:45:21.423339Z,205,213
Senzor_zemlje,1576540238404212496,,,,-118,-16,2019-12-16T23:50:38.130069Z,-107,6.5,2019-12-16T23:50:38.134218Z,205,213
Senzor_zemlje,1576540555174432400,,,,-121,-12,2019-12-16T23:55:54.851321Z,-109,6.8,2019-12-16T23:55:54.847623Z,205,213
Senzor_zemlje,1576540871851741751,,,,,,,-107,6.8,2019-12-17T00:01:11.569277Z,204,213
Senzor_zemlje,1576541188586104436,,,,-118,-13.5,2019-12-17T00:06:28.27991Z,-109,6.2,2019-12-17T00:06:28.275133Z,204,213
Senzor_zemlje,1576541505277643428,,,,-120,-15.8,2019-12-17T00:11:44.995093Z,-107,5.8,2019-12-17T00:11:44.995488Z,204,213
Senzor_zemlje,1576541822068744677,,,,-120,-13.5,2019-12-17T00:17:01.703332Z,-108,5.8,2019-12-17T00:17:01.70189Z,204,213
Senzor_zemlje,1576542138719631431,,,,-120,-14.5,2019-12-17T00:22:18.416207Z,-109,5,2019-12-17T00:22:18.425915Z,204,213
Senzor_zemlje,1576542455423982917,,,,,,,-111,-2.8,2019-12-17T00:27:35.14212Z,204,213
Senzor_zemlje,1576542772192685758,,,,,,,-106,7.5,2019-12-17T00:32:51.868666Z,204,213
Senzor_zemlje,1576543088887955517,,,,-119,-14.5,2019-12-17T00:38:08.584364Z,-113,6.8,2019-12-17T00:38:08.586653Z,204,213
Senzor_zemlje,1576543405607903550,,,,,,,-106,7.2,2019-12-17T00:43:25.308122Z,204,213
Senzor_zemlje,1576543722383001761,,,,-119,-11.2,2019-12-17T00:48:42.016666Z,-109,6,2019-12-17T00:48:42.020432Z,204,213
Senzor_zemlje,1576544039007167065,,,,,,,-108,1.5,2019-12-17T00:53:58.729092Z,204,213
Senzor_zemlje,1576544355736979835,,,,,,,-113,7,2019-12-17T00:59:15.45105Z,204,213
Senzor_zemlje,1576544672794027088,,,,,,,-107,6.2,2019-12-17T01:04:32.167225Z,204,213
Senzor_zemlje,1576544989150843191,,,,,,,-109,5.8,2019-12-17T01:09:48.871753Z,204,213
Senzor_zemlje,1576545305889070034,,,,,,,-106,7.2,2019-12-17T01:15:05.589868Z,203,213
Senzor_zemlje,1576545622676169420,,,,-120,-12,2019-12-17T01:20:22.300292Z,-107,6.8,2019-12-17T01:20:22.296955Z,204,213
Senzor_zemlje,1576545939310348455,,,,-120,-13.8,2019-12-17T01:25:39.024115Z,-107,6.8,2019-12-17T01:25:39.044608Z,204,213
Senzor_zemlje,1576546256018997220,,,,-120,-13.2,2019-12-17T01:30:55.740785Z,-111,6.2,2019-12-17T01:30:55.74483Z,203,213
Senzor_zemlje,1576546572736488929,,,,,,,-108,6,2019-12-17T01:36:12.461011Z,203,213
Senzor_zemlje,1576546889476938164,,,,,,,-109,5.8,2019-12-17T01:41:29.174021Z,203,213
Senzor_zemlje,1576547206169878351,,,,-120,-12.2,2019-12-17T01:46:45.888058Z,-108,4.8,2019-12-17T01:46:45.885435Z,203,213
Senzor_zemlje,1576547522886520148,,,,-121,-16.2,2019-12-17T01:52:02.598682Z,-111,5.8,2019-12-17T01:52:02.597831Z,203,213
Senzor_zemlje,1576547839618894485,,,,,,,-108,4.8,2019-12-17T01:57:19.327355Z,203,213
Senzor_zemlje,1576548156361420580,,,,,,,-107,7.2,2019-12-17T02:02:36.050098Z,203,213
Senzor_zemlje,1576548473107294734,,,,,,,-107,5.8,2019-12-17T02:07:52.76455Z,203,213
Senzor_zemlje,1576548789777064050,,,,,,,-111,7,2019-12-17T02:13:09.489559Z,203,213
Senzor_zemlje,1576549106489457588,,,,,,,-108,6,2019-12-17T02:18:26.206162Z,203,213
Senzor_zemlje,1576549423214078887,,,,,,,-108,7,2019-12-17T02:23:42.92672Z,203,213
Senzor_zemlje,1576549739945849867,,,,,,,-106,5.8,2019-12-17T02:28:59.653089Z,203,213
Senzor_zemlje,1576550056659804440,,,,-118,-16.8,2019-12-17T02:34:16.372796Z,-108,6.5,2019-12-17T02:34:16.37324Z,203,213
Senzor_zemlje,1576550373411262919,,,,,,,-107,6.2,2019-12-17T02:39:33.094374Z,203,213
Senzor_zemlje,1576550690311723927,,,,-120,-13.8,2019-12-17T02:44:49.819876Z,-109,4.5,2019-12-17T02:44:49.815843Z,203,213
Senzor_zemlje,1576551006846516350,,,,,,,-108,6.2,2019-12-17T02:50:06.53664Z,202,213
Senzor_zemlje,1576551323541801315,,,,,,,-108,6.8,2019-12-17T02:55:23.265546Z,202,213
Senzor_zemlje,1576551640292663588,,,,-120,-12.5,2019-12-17T03:00:39.98634Z,-107,6.2,2019-12-17T03:00:39.986942Z,202,213
Senzor_zemlje,1576551957004733718,,,,,,,-107,6.8,2019-12-17T03:05:56.703018Z,203,213
Senzor_zemlje,1576552273790740590,,,,-119,-13.2,2019-12-17T03:11:13.430169Z,-107,7.8,2019-12-17T03:11:13.43321Z,202,213
Senzor_zemlje,1576552590480476898,,,,-120,-14.8,2019-12-17T03:16:30.15173Z,-111,6.2,2019-12-17T03:16:30.149211Z,202,213
Senzor_zemlje,1576552907222538672,,,,,,,-107,6,2019-12-17T03:21:46.877063Z,202,213
Senzor_zemlje,1576553223886372414,,,,,,,-109,5.2,2019-12-17T03:27:03.60573Z,202,213
Senzor_zemlje,1576553540609202421,,,,-121,-13.2,2019-12-17T03:32:20.32767Z,-108,5.8,2019-12-17T03:32:20.328005Z,202,213
Senzor_zemlje,1576553857321428094,,,,-119,-12,2019-12-17T03:37:37.042948Z,-109,5.2,2019-12-17T03:37:37.045015Z,202,213
Senzor_zemlje,1576554174059186825,,,,-120,-12,2019-12-17T03:42:53.77196Z,-108,4.8,2019-12-17T03:42:53.778593Z,202,213
Senzor_zemlje,1576554490781247282,,,,-120,-14.2,2019-12-17T03:48:10.498101Z,-111,6.8,2019-12-17T03:48:10.501026Z,202,213
Senzor_zemlje,1576554807524034559,,,,,,,-108,6,2019-12-17T03:53:27.222829Z,202,213
Senzor_zemlje,1576555124225920501,,,,,,,-109,6.2,2019-12-17T03:58:43.940861Z,202,213
Senzor_zemlje,1576555441008162612,,,,-120,-15.2,2019-12-17T04:04:00.666523Z,-108,5.8,2019-12-17T04:04:00.665754Z,202,213
Senzor_zemlje,1576555757744902827,,,,,,,-111,5.5,2019-12-17T04:09:17.384902Z,202,213
Senzor_zemlje,1576556074398055698,,,,,,,-109,5.2,2019-12-17T04:14:34.113591Z,202,213
Senzor_zemlje,1576556391134075057,,,,,,,-113,6.2,2019-12-17T04:19:50.847598Z,202,213
Senzor_zemlje,1576556707951448826,,,,,,,-108,5.5,2019-12-17T04:25:07.576016Z,202,213
Senzor_zemlje,1576557024614381615,,,,,,,-111,5,2019-12-17T04:30:24.302112Z,202,213
Senzor_zemlje,1576557341341002082,,,,,,,-108,5.5,2019-12-17T04:35:41.030582Z,202,213
