time,Tlak,temp_air,humidity_air,temp_soil,humidity_soil
2020-02-14 07:00:00,1012.2999999999914,21.322250366210938,43.19000244140625,7.499999999999977,22.363636363636516
2020-02-14 08:00:00,1012.4666666666579,22.043228149414062,44.422149658203125,7.589999999999975,22.40000000000015
2020-02-14 09:00:00,1012.6333333333245,22.5830078125,44.708251953125,7.719999999999979,22.67272727272742
2020-02-14 10:00:00,1012.6999999999911,22.922515869140625,44.036865234375,7.69999999999998,22.963636363636514
2020-02-14 15:00:00,1014.4666666666577,22.073745727539062,41.728973388671875,8.19999999999998,24.41818181818196
2020-02-14 16:00:00,1016.0833333333243,21.627426147460938,37.08648681640625,8.159999999999979,24.69090909090923
2020-02-14 17:00:00,1017.3499999999914,21.146774291992188,33.9202880859375,7.989999999999978,24.954545454545592
2020-02-14 18:00:00,1018.0166666666582,20.864486694335938,32.634735107421875,7.839999999999978,25.181818181818322
2020-02-14 19:00:00,1018.9333333333249,20.595550537109375,32.032012939453125,7.6499999999999755,25.163636363636503
2020-02-14 20:00:00,1020.4333333333244,20.395278930664062,31.280517578125,7.4599999999999795,25.127272727272864
2020-02-14 21:00:00,1020.8666666666576,20.154953002929688,30.439376831054688,7.319999999999977,25.081818181818317
2020-02-14 22:00:00,1021.9499999999911,19.8822021484375,29.796600341796875,7.139999999999975,25.036363636363774
2020-02-14 23:00:00,1022.7666666666577,19.804000854492188,29.302597045898438,6.979999999999978,25.00000000000014
2020-02-15 00:00:00,1023.2333333333246,19.6990966796875,29.092788696289062,6.839999999999978,24.97272727272741
2020-02-15 01:00:00,1023.3999999999913,19.374847412109375,29.005050659179688,6.7099999999999795,24.945454545454687
2020-02-15 02:00:00,1023.8833333333246,19.214630126953125,28.827667236328125,6.5799999999999725,24.92727272727287
2020-02-15 03:00:00,1023.6666666666582,19.140243530273438,28.573989868164062,6.3999999999999755,24.91818181818196
2020-02-15 04:00:00,1024.433333333325,19.04296875,28.268814086914062,6.239999999999978,24.909090909091056
2020-02-15 05:00:00,1024.516666666658,19.178390502929688,27.967453002929688,6.129999999999974,24.89090909090924
2020-02-15 06:00:00,1024.5833333333248,19.290924072265625,27.7557373046875,6.019999999999976,24.881818181818332
2020-02-15 07:00:00,1025.099999999992,19.840240478515625,27.141571044921875,5.899999999999982,24.863636363636513
2020-02-15 08:00:00,1025.0166666666585,19.823074340820312,26.641845703125,5.7999999999999865,24.845454545454693
2020-02-15 09:00:00,1025.349999999991,20.20263671875,26.706695556640625,5.719999999999991,24.827272727272877
2020-02-15 10:00:00,1025.4833333333245,20.357131958007812,27.505874633789062,5.699999999999992,24.809090909091058
2020-02-15 11:00:00,1025.4999999999911,20.366668701171875,28.19061279296875,5.759999999999989,24.79090909090924
2020-02-15 12:00:00,1025.4166666666576,20.292282104492188,28.087615966796875,5.929999999999988,24.77272727272742
2020-02-15 13:00:00,1025.1499999999915,20.206451416015625,28.354644775390625,6.439999999999989,24.7545454545456
2020-02-15 14:00:00,1025.349999999991,20.130157470703125,28.289794921875,7.03999999999999,24.736363636363784
2020-02-15 15:00:00,1025.3999999999908,20.5078125,29.870986938476562,7.509999999999989,24.736363636363784
2020-02-15 16:00:00,1026.2833333333244,21.93450927734375,30.071258544921875,7.759999999999989,24.718181818181968
2020-02-15 17:00:00,1026.899999999991,20.952224731445312,32.61566162109375,7.789999999999988,24.700000000000152
2020-02-15 18:00:00,1026.749999999991,25.350570678710938,26.459693908691406,7.649999999999989,24.681818181818333
2020-02-15 19:00:00,1026.699999999991,25.974273681640625,21.677017211914062,7.459999999999992,24.663636363636513
2020-02-15 20:00:00,1026.949999999991,23.828506469726562,25.312423706054688,7.259999999999989,24.645454545454694
2020-02-15 21:00:00,1027.4999999999911,21.703720092773438,28.331756591796875,7.059999999999986,24.627272727272874
2020-02-15 22:00:00,1028.0999999999915,21.287918090820312,28.560638427734375,6.869999999999993,24.60909090909106
2020-02-15 23:00:00,1028.349999999992,21.085739135742188,28.615951538085938,6.709999999999991,24.59090909090924
2020-02-16 00:00:00,1028.1499999999924,20.944595336914062,28.467178344726562,6.539999999999988,24.57272727272742
2020-02-16 01:00:00,1028.7666666666585,20.85113525390625,28.1829833984375,6.279999999999989,24.5545454545456
2020-02-16 02:00:00,1028.8999999999917,20.776748657226562,28.135299682617188,6.139999999999988,24.545454545454692
2020-02-16 03:00:00,1028.4833333333252,20.643234252929688,27.975082397460938,5.969999999999986,24.545454545454692
2020-02-16 04:00:00,1028.4833333333254,20.578384399414062,27.9083251953125,5.81999999999999,24.545454545454692
2020-02-16 05:00:00,1028.7499999999923,20.477294921875,27.862548828125,5.669999999999995,24.545454545454692
2020-02-16 06:00:00,1029.3833333333255,20.39337158203125,27.803421020507812,5.539999999999993,24.53636363636378
2020-02-16 07:00:00,1029.5833333333258,20.486831665039062,27.8472900390625,5.409999999999991,24.527272727272866
2020-02-16 08:00:00,1029.833333333325,20.803451538085938,27.801513671875,5.299999999999989,24.518181818181954
2020-02-16 09:00:00,1029.8333333333255,21.526336669921875,27.34375,5.299999999999989,24.500000000000135
2020-02-16 10:00:00,1030.333333333325,21.638870239257812,27.923583984375,5.299999999999989,24.48181818181832
2020-02-16 11:00:00,1030.1499999999924,21.70562744140625,28.54156494140625,5.34999999999999,24.4636363636365
2020-02-16 12:00:00,1029.499999999992,21.625518798828125,29.125213623046875,5.5999999999999925,24.44545454545468
2020-02-16 13:00:00,1029.166666666659,21.5301513671875,29.405593872070312,6.149999999999991,24.42727272727286
2020-02-16 14:00:00,1029.016666666659,21.512985229492188,29.621124267578125,6.8499999999999925,24.40909090909104
2020-02-16 15:00:00,1020.9999999999923,21.21734619140625,32.863616943359375,7.349999999999994,24.390909090909226
2020-02-16 16:00:00,1027.6166666666588,20.437240600585938,33.82110595703125,7.639999999999991,24.381818181818318
2020-02-16 17:00:00,1029.5499999999918,21.038055419921875,35.2020263671875,7.699999999999996,24.37272727272741
2020-02-16 18:00:00,1029.4333333333245,22.14813232421875,33.2489013671875,7.569999999999989,24.363636363636505
2020-02-16 19:00:00,1029.3166666666575,21.595001220703125,33.725738525390625,7.409999999999997,24.363636363636505
2020-02-16 20:00:00,1029.633333333324,21.081924438476562,34.6221923828125,7.2199999999999935,24.354545454545594
2020-02-16 21:00:00,1029.6999999999905,20.77484130859375,34.52301025390625,7.019999999999992,24.354545454545594
2020-02-16 22:00:00,1030.0333333333235,20.593643188476562,34.519195556640625,6.839999999999994,24.34545454545468
2020-02-16 23:00:00,1030.033333333323,20.44677734375,34.397125244140625,6.659999999999992,24.34545454545468
2020-02-17 00:00:00,1029.24999999999,20.311355590820312,34.26361083984375,6.469999999999992,24.34545454545468
2020-02-17 01:00:00,1029.2833333333238,20.21026611328125,34.11102294921875,6.239999999999993,24.34545454545468
2020-02-17 02:00:00,1029.0666666666573,20.11871337890625,33.954620361328125,6.089999999999987,24.34545454545468
2020-02-17 03:00:00,1028.583333333324,20.04241943359375,33.779144287109375,5.959999999999991,24.34545454545468
2020-02-17 04:00:00,1028.416666666657,19.962310791015625,33.695220947265625,5.8299999999999965,24.336363636363767
2020-02-17 05:00:00,1028.3166666666566,19.876480102539062,33.573150634765625,5.6800000000000015,24.327272727272856
2020-02-17 06:00:00,1028.3833333333234,19.872665405273438,33.02001953125,5.58,24.327272727272852
2020-02-17 07:00:00,1028.6499999999896,20.284652709960938,32.100677490234375,5.479999999999999,24.318181818181944
2020-02-17 08:00:00,1028.5666666666561,20.961761474609375,32.840728759765625,5.399999999999998,24.31818181818194
2020-02-17 09:00:00,1028.3499999999901,21.707534790039062,33.447265625,5.399999999999998,24.309090909091033
2020-02-17 10:00:00,1028.133333333323,22.230148315429688,33.5693359375,5.399999999999998,24.300000000000118
2020-02-17 11:00:00,1027.5166666666557,22.40753173828125,32.6690673828125,5.499999999999999,24.290909090909206
2020-02-17 12:00:00,1026.733333333323,22.434234619140625,32.75299072265625,5.72,24.281818181818295
2020-02-17 13:00:00,1025.6833333333227,22.745132446289062,34.17205810546875,6.279999999999999,24.272727272727384
2020-02-17 14:00:00,1024.9166666666563,22.95684814453125,34.393310546875,6.99,24.27272727272738
2020-02-17 15:00:00,1024.4666666666565,22.762298583984375,34.26361083984375,7.480000000000001,24.27272727272738
2020-02-17 16:00:00,1024.3166666666564,22.373199462890625,34.1796875,7.7700000000000005,24.27272727272738
2020-02-17 17:00:00,1024.4499999999894,22.13287353515625,35.07232666015625,7.880000000000005,24.26363636363647
2020-02-17 18:00:00,1024.1666666666563,21.8963623046875,35.14862060546875,7.7700000000000005,24.254545454545557
2020-02-17 19:00:00,1024.3499999999892,21.556854248046875,35.068511962890625,7.609999999999998,24.245454545454642
2020-02-17 20:00:00,1024.3166666666555,21.27838134765625,34.98077392578125,7.420000000000004,24.23636363636373
2020-02-17 21:00:00,1024.216666666655,21.024703979492188,35.02655029296875,7.2200000000000015,24.22727272727282
2020-02-17 22:00:00,1024.283333333322,20.923614501953125,35.121917724609375,7.129999999999998,24.218181818181908
2020-02-18 08:00:00,1023.1999999999883,21.337509155273438,35.549163818359375,5.499999999999998,24.209090909090996
2020-02-18 09:00:00,1023.1166666666554,22.279739379882812,35.74371337890625,5.499999999999998,24.190909090909177
2020-02-18 10:00:00,1022.9333333333216,22.817611694335938,35.419464111328125,5.6,24.172727272727357
2020-02-18 11:00:00,1022.1499999999884,18.4173583984375,48.465728759765625,5.72,24.154545454545538
2020-02-18 12:00:00,1021.2499999999887,21.860122680664062,38.56658935546875,6.019999999999996,24.14545454545463
2020-02-18 13:00:00,1020.583333333322,23.084640502929688,35.82000732421875,6.709999999999996,24.14545454545463
2020-02-18 14:00:00,1019.7999999999884,23.206710815429688,35.42327880859375,7.349999999999997,24.14545454545463
2020-02-18 15:00:00,1019.6999999999883,23.328781127929688,34.61456298828125,7.829999999999998,24.14545454545463
2020-02-18 16:00:00,1020.1333333333217,23.260116577148438,33.786773681640625,8.069999999999999,24.14545454545463
2020-02-18 17:00:00,1020.5166666666554,22.502899169921875,33.4320068359375,8.2,24.14545454545463
2020-02-18 18:00:00,1020.5999999999889,22.066116333007812,33.329010009765625,8.139999999999999,24.13636363636372
2020-02-18 19:00:00,1020.6833333333217,21.64459228515625,32.61566162109375,7.9300000000000015,24.136363636363715
2020-02-18 20:00:00,1020.6999999999883,21.2554931640625,31.97479248046875,7.779999999999996,24.136363636363715
2020-02-18 21:00:00,1020.7833333333219,21.005630493164062,31.841278076171875,7.649999999999996,24.136363636363715
2020-02-18 22:00:00,1021.0666666666551,20.900726318359375,31.45599365234375,7.519999999999996,24.136363636363715
2020-02-18 23:00:00,1020.9499999999881,20.681381225585938,30.847549438476562,7.37,24.127272727272803
2020-02-19 00:00:00,1020.5666666666551,20.715713500976562,30.858993530273438,7.249999999999997,24.118181818181892
2020-02-19 01:00:00,1020.8499999999882,20.60699462890625,30.294418334960938,7.0999999999999925,24.10909090909098
2020-02-19 02:00:00,1020.8166666666552,20.532608032226562,29.941558837890625,6.95,24.10000000000007
2020-02-19 03:00:00,1020.2166666666554,20.4315185546875,29.6783447265625,6.819999999999996,24.090909090909157
2020-02-19 04:00:00,1019.8499999999887,20.341873168945312,29.74700927734375,6.659999999999997,24.090909090909154
2020-02-19 05:00:00,1019.716666666655,20.265579223632812,29.60968017578125,6.529999999999996,24.090909090909154
2020-02-19 06:00:00,1019.6999999999883,20.257949829101562,29.491424560546875,6.279999999999996,24.090909090909154
2020-02-19 07:00:00,1019.9499999999884,20.826339721679688,29.939651489257812,6.159999999999997,24.090909090909154
2020-02-19 08:00:00,1020.033333333322,21.593093872070312,30.391693115234375,6.099999999999991,24.090909090909154
2020-02-19 09:00:00,1019.8499999999887,22.451400756835938,31.057357788085938,6.099999999999991,24.090909090909154
2020-02-19 10:00:00,1019.6333333333222,23.01025390625,30.43365478515625,6.1199999999999894,24.090909090909154
2020-02-19 11:00:00,1018.933333333322,23.218154907226562,29.811859130859375,6.229999999999983,24.090909090909154
2020-02-19 12:00:00,1017.9666666666553,23.241043090820312,30.206680297851562,6.609999999999981,24.081818181818246
2020-02-19 13:00:00,1017.1333333333218,23.456573486328125,31.061172485351562,7.089999999999982,24.072727272727334
2020-02-19 14:00:00,1016.5833333333218,23.563385009765625,32.00531005859375,7.579999999999981,24.063636363636423
2020-02-19 15:00:00,1015.6666666666551,23.47564697265625,32.99713134765625,7.959999999999984,24.05454545454551
2020-02-19 16:00:00,1015.8999999999884,23.082733154296875,32.79876708984375,8.249999999999982,24.045454545454596
2020-02-19 17:00:00,1016.3333333333215,22.6287841796875,33.4625244140625,8.26999999999998,24.036363636363685
2020-02-19 18:00:00,1015.8999999999886,22.823333740234375,36.01837158203125,8.119999999999983,24.018181818181866
2020-02-19 19:00:00,1015.7999999999887,22.357940673828125,34.58404541015625,7.939999999999985,24.00000000000005
2020-02-19 20:00:00,1015.716666666655,21.844863891601562,35.430908203125,7.79999999999998,23.98181818181823
2020-02-19 21:00:00,1015.716666666655,21.54541015625,34.152984619140625,7.669999999999982,23.96363636363641
2020-02-19 22:00:00,1016.0666666666554,21.08001708984375,32.17315673828125,7.579999999999977,23.954545454545503
2020-02-19 23:00:00,1016.6499999999887,20.778656005859375,30.420303344726562,7.4899999999999824,23.945454545454595
2020-02-20 00:00:00,1016.4666666666549,20.460128784179688,29.062271118164062,7.379999999999986,23.936363636363687
2020-02-20 01:00:00,1016.7333333333219,19.85931396484375,28.654098510742188,7.2399999999999824,23.927272727272783
2020-02-20 02:00:00,1017.3499999999885,19.456863403320312,28.5491943359375,7.089999999999977,23.918181818181875
2020-02-20 03:00:00,1017.8333333333215,19.3328857421875,28.028488159179688,6.949999999999984,23.90909090909097
2020-02-20 04:00:00,1018.2333333333219,18.690109252929688,27.292251586914062,6.79999999999998,23.90909090909097
2020-02-20 05:00:00,1018.4666666666552,18.289566040039062,26.294708251953125,6.659999999999981,23.90909090909097
2020-02-20 06:00:00,1019.1666666666553,18.426895141601562,25.62713623046875,6.51999999999998,23.90909090909097
2020-02-20 07:00:00,1020.8833333333217,19.556045532226562,24.660110473632812,6.26999999999998,23.90909090909097
2020-02-20 08:00:00,1021.8166666666552,20.93505859375,25.831222534179688,6.139999999999979,23.90909090909097
2020-02-20 09:00:00,1021.9666666666552,21.98028564453125,25.722503662109375,6.069999999999975,23.90909090909097
2020-02-20 10:00:00,1022.3333333333215,22.672653198242188,25.220870971679688,5.9999999999999805,23.90909090909097
2020-02-20 11:00:00,1022.0666666666551,22.771835327148438,24.518966674804688,5.9999999999999805,23.90909090909097
2020-02-20 12:00:00,1021.5833333333218,22.596359252929688,23.105621337890625,6.129999999999979,23.90909090909097
2020-02-20 13:00:00,1021.1333333333218,22.327423095703125,20.9503173828125,6.619999999999979,23.890909090909155
2020-02-20 14:00:00,1020.9999999999885,21.881103515625,19.437789916992188,7.04999999999998,23.872727272727335
2020-02-20 15:00:00,1021.4166666666551,21.593093872070312,19.817352294921875,7.389999999999982,23.854545454545516
2020-02-20 16:00:00,1022.1499999999886,21.442413330078125,19.929885864257812,7.519999999999979,23.836363636363696
2020-02-20 17:00:00,1022.9999999999883,21.223068237304688,20.654678344726562,7.4999999999999805,23.818181818181877
2020-02-20 18:00:00,1023.1999999999883,21.33941650390625,21.820068359375,7.349999999999982,23.80000000000006
2020-02-20 19:00:00,1023.1999999999883,21.425247192382812,21.823883056640625,7.149999999999979,23.78181818181824
2020-02-20 20:00:00,1023.2833333333219,21.265029907226562,20.982742309570312,6.929999999999983,23.763636363636422
2020-02-20 21:00:00,1023.5499999999888,21.114349365234375,21.558761596679688,6.69999999999998,23.745454545454603
2020-02-20 22:00:00,1024.0999999999883,21.1181640625,21.913528442382812,6.449999999999979,23.727272727272783
2020-02-20 23:00:00,1023.7833333333216,21.024703979492188,21.945953369140625,6.15999999999998,23.727272727272783
2020-02-21 00:00:00,1023.5333333333218,20.854949951171875,22.006988525390625,5.969999999999977,23.727272727272783
2020-02-21 01:00:00,1023.8333333333215,20.65277099609375,22.146224975585938,5.8299999999999805,23.727272727272783
2020-02-21 02:00:00,1023.8333333333218,20.513534545898438,22.159576416015625,5.669999999999986,23.727272727272783
2020-02-21 03:00:00,1023.383333333322,20.376205444335938,22.14813232421875,5.539999999999983,23.727272727272783
2020-02-21 04:00:00,1023.216666666655,20.280838012695312,22.207260131835938,5.359999999999981,23.727272727272783
2020-02-21 05:00:00,1023.1166666666554,20.185470581054688,22.220611572265625,5.209999999999985,23.727272727272783
2020-02-21 06:00:00,1023.0999999999889,20.145416259765625,22.489547729492188,5.049999999999984,23.727272727272783
2020-02-21 07:00:00,1023.1833333333217,20.420074462890625,22.62115478515625,4.9099999999999815,23.727272727272783
2020-02-21 08:00:00,1023.4499999999884,20.904541015625,22.581100463867188,4.79999999999998,23.71818181818188
2020-02-21 09:00:00,1023.7499999999886,21.17156982421875,23.715972900390625,4.79999999999998,23.70909090909097
2020-02-21 10:00:00,1024.2166666666553,21.40045166015625,23.98681640625,4.79999999999998,23.700000000000067
2020-02-21 11:00:00,1024.1333333333216,21.541595458984375,24.242401123046875,4.8299999999999805,23.69090909090916
2020-02-21 12:00:00,1023.4333333333219,21.79718017578125,25.39825439453125,5.099999999999984,23.67272727272734
2020-02-21 13:00:00,1022.5499999999882,22.020339965820312,26.5960693359375,5.699999999999983,23.65454545454552
2020-02-21 14:00:00,1022.2333333333216,22.151947021484375,27.057647705078125,6.399999999999983,23.636363636363704
2020-02-21 15:00:00,1022.1999999999883,22.060394287109375,27.856826782226562,6.949999999999983,23.618181818181885
2020-02-21 16:00:00,1023.1166666666553,21.85821533203125,28.9306640625,7.209999999999985,23.600000000000065
2020-02-21 17:00:00,1023.9333333333215,21.595001220703125,27.61077880859375,7.239999999999983,23.581818181818246
2020-02-21 18:00:00,1024.3499999999876,21.589279174804688,27.149200439453125,7.179999999999984,23.572727272727338
2020-02-21 19:00:00,1024.483333333321,21.661758422851562,25.745391845703125,6.989999999999983,23.56363636363643
2020-02-21 20:00:00,1025.749999999988,21.392822265625,25.2532958984375,6.799999999999983,23.554545454545526
2020-02-21 21:00:00,1026.9999999999877,21.18682861328125,24.578094482421875,6.619999999999981,23.545454545454618
2020-02-21 22:00:00,1027.7833333333215,21.0113525390625,24.297714233398438,6.349999999999982,23.545454545454618
2020-02-21 23:00:00,1028.0833333333221,20.8587646484375,24.133682250976562,6.08999999999998,23.545454545454618
2020-02-22 00:00:00,1028.4666666666556,20.734786987304688,23.937225341796875,5.879999999999979,23.545454545454618
2020-02-22 01:00:00,1029.2166666666562,20.62225341796875,23.82659912109375,5.689999999999982,23.545454545454618
2020-02-22 02:00:00,1029.566666666656,20.486831665039062,23.56719970703125,5.50999999999998,23.545454545454618
2020-02-22 03:00:00,1029.7666666666562,20.368576049804688,23.39935302734375,5.339999999999978,23.545454545454618
2020-02-22 04:00:00,1030.3833333333228,20.257949829101562,23.1781005859375,5.169999999999982,23.545454545454618
2020-02-22 05:00:00,1030.4999999999893,20.151138305664062,23.014068603515625,5.029999999999981,23.536363636363706
2020-02-22 06:00:00,1030.6666666666558,20.025253295898438,23.061752319335938,4.869999999999978,23.527272727272795
2020-02-22 07:00:00,1031.1999999999896,20.063400268554688,23.23150634765625,4.67999999999998,23.51818181818188
2020-02-22 08:00:00,1031.5333333333226,20.246505737304688,23.3001708984375,4.4999999999999805,23.50909090909097
2020-02-22 09:00:00,1031.6999999999891,20.418167114257812,23.3154296875,4.4999999999999805,23.500000000000057
2020-02-22 10:00:00,1031.2833333333226,20.574569702148438,23.4375,4.4999999999999805,23.481818181818237
2020-02-22 11:00:00,1030.9499999999896,20.671844482421875,23.426055908203125,4.5399999999999805,23.463636363636418
2020-02-22 12:00:00,1030.5666666666566,20.721435546875,23.345947265625,4.929999999999979,23.436363636363687
2020-02-22 13:00:00,1029.7499999999902,20.719528198242188,23.334503173828125,5.509999999999979,23.41818181818187
2020-02-22 14:00:00,1029.4333333333232,20.685195922851562,23.6663818359375,6.159999999999979,23.400000000000052
2020-02-22 15:00:00,1029.1499999999903,20.689010620117188,24.14703369140625,6.779999999999982,23.390909090909144
2020-02-22 16:00:00,1029.4333333333234,20.414352416992188,24.610519409179688,7.069999999999976,23.38181818181824
2020-02-22 17:00:00,1029.3333333333235,20.395278930664062,25.213241577148438,7.099999999999975,23.37272727272733
2020-02-22 18:00:00,1029.4666666666567,20.410537719726562,25.798797607421875,7.0599999999999765,23.363636363636424
2020-02-22 19:00:00,1029.49999999999,20.3094482421875,25.571823120117188,6.909999999999984,23.35454545454552
2020-02-22 20:00:00,1029.833333333323,20.246505737304688,25.697708129882812,6.739999999999981,23.35454545454552
2020-02-22 21:00:00,1029.8999999999896,20.130157470703125,26.685714721679688,6.549999999999978,23.35454545454552
2020-02-22 22:00:00,1030.4166666666567,19.960403442382812,27.235031127929688,6.269999999999979,23.363636363636427
2020-02-22 23:00:00,1030.2666666666566,19.840240478515625,26.842117309570312,6.129999999999977,23.363636363636424
2020-02-23 00:00:00,1029.9499999999905,19.81353759765625,26.80206298828125,5.979999999999977,23.363636363636424
2020-02-23 01:00:00,1029.6833333333245,19.960403442382812,26.708602905273438,5.849999999999982,23.363636363636424
2020-02-23 02:00:00,1029.1833333333245,19.847869873046875,26.6571044921875,5.729999999999988,23.363636363636424
2020-02-23 03:00:00,1028.266666666658,19.7906494140625,26.6571044921875,5.599999999999988,23.363636363636424
2020-02-23 04:00:00,1028.183333333325,19.727706909179688,26.689529418945312,5.469999999999986,23.363636363636424
2020-02-23 05:00:00,1027.8666666666586,19.622802734375,26.674270629882812,5.329999999999984,23.363636363636424
2020-02-23 06:00:00,1027.9333333333252,19.535064697265625,26.735305786132812,5.1999999999999895,23.363636363636424
2020-02-23 07:00:00,1028.083333333325,19.5465087890625,26.813507080078125,5.099999999999988,23.363636363636424
2020-02-23 08:00:00,1028.3499999999913,19.6533203125,27.158737182617188,5.099999999999988,23.363636363636424
2020-02-23 09:00:00,1028.2333333333238,19.7906494140625,27.475357055664062,5.179999999999988,23.363636363636424
2020-02-23 10:00:00,1028.033333333324,19.7906494140625,27.627944946289062,5.249999999999987,23.354545454545512
2020-02-23 12:00:00,1026.3666666666575,20.040512084960938,29.01458740234375,6.049999999999986,23.354545454545512
2020-02-23 13:00:00,1024.9333333333243,20.078659057617188,29.642105102539062,6.879999999999987,23.354545454545512
