name,time,Tlak
DHMZ_new,1576644777959654359,1023.6
DHMZ_new,1576645377959184582,1023.6
DHMZ_new,1576645977989301128,1023.7
DHMZ_new,1576646577964521426,1023.7
DHMZ_new,1576647177966918541,1023.7
DHMZ_new,1576647777933311257,1023.7
DHMZ_new,1576648377936026725,1023.7
DHMZ_new,1576648977972252046,1023.7
DHMZ_new,1576649577952435288,1023.9
DHMZ_new,1576650177943539961,1023.9
DHMZ_new,1576650778007569107,1023.9
DHMZ_new,1576651377984112280,1023.9
DHMZ_new,1576651977982041887,1023.9
DHMZ_new,1576652577953390047,1023.1
DHMZ_new,1576653177976968963,1023.9
DHMZ_new,1576653777979083761,1023.9
DHMZ_new,1576654377982427051,1023.9
DHMZ_new,1576654977952799965,1023.9
DHMZ_new,1576655577946380286,1023.9
DHMZ_new,1576656177948914319,1023.9
DHMZ_new,1576656777947454877,1024.6
DHMZ_new,1576657377948695777,1024.6
DHMZ_new,1576657977987201132,1024.6
DHMZ_new,1576658577948729993,1024.6
DHMZ_new,1576659178014088512,1024.6
DHMZ_new,1576659777990271136,1024.6
DHMZ_new,1576660377956169454,1024
DHMZ_new,1576660977965165809,1024
DHMZ_new,1576661577965673589,1024
DHMZ_new,1576662177965403964,1024
DHMZ_new,1576662778004687569,1024
DHMZ_new,1576663377979067075,1024
DHMZ_new,1576663977970948298,1024.3
DHMZ_new,1576664578002718746,1024.3
DHMZ_new,1576665178002575046,1024.3
DHMZ_new,1576665778010350463,1024.3
DHMZ_new,1576666378006482487,1024.3
DHMZ_new,1576666978033812460,1024.3
DHMZ_new,1576667577998444732,1024
DHMZ_new,1576668178122853427,1024
DHMZ_new,1576668778004849772,1024
DHMZ_new,1576669378006700085,1024
DHMZ_new,1576669978011830091,1024
DHMZ_new,1576670577976836674,1024
DHMZ_new,1576671178020421338,1024.1
DHMZ_new,1576671778052164147,1024.1
DHMZ_new,1576672378023818711,1024.1
DHMZ_new,1576672978068849269,1024.1
DHMZ_new,1576673578049516334,1024.1
DHMZ_new,1576674178030082557,1024.1
DHMZ_new,1576674778034667747,1024
DHMZ_new,1576675378043504433,1024
DHMZ_new,1576675978075047150,1024
DHMZ_new,1576676578046098143,1024
DHMZ_new,1576677177996567378,1024
DHMZ_new,1576677777996534804,1024
DHMZ_new,1576678377989344213,1024
DHMZ_new,1576678977990472746,1024
DHMZ_new,1576679577990401213,1024
DHMZ_new,1576680177992440113,1024
DHMZ_new,1576680777994365358,1024
DHMZ_new,1576681377993415566,1024
DHMZ_new,1576681977993974295,1024.2
DHMZ_new,1576682578086981762,1024.2
DHMZ_new,1576683178019553884,1024.2
DHMZ_new,1576683778004106130,1024.2
DHMZ_new,1576684378092411996,1024.2
DHMZ_new,1576684978014242731,1024.2
DHMZ_new,1576685578063806257,1024.9
DHMZ_new,1576686178057470922,1025
DHMZ_new,1576686778096342732,1025
DHMZ_new,1576687378012233041,1025
DHMZ_new,1576687978008668158,1025
DHMZ_new,1576688578014569569,1025
DHMZ_new,1576689178043682113,1025.1
DHMZ_new,1576692778057785566,1025
DHMZ_new,1576693378070498984,1025
DHMZ_new,1576693978026013142,1025
DHMZ_new,1576694578074557088,1025
DHMZ_new,1576695178065053689,1025
DHMZ_new,1576695778029443052,1025
DHMZ_new,1576696378059205551,1025.2
DHMZ_new,1576696978092781285,1025.2
DHMZ_new,1576697578026519785,1025.2
DHMZ_new,1576698178064261142,1025.2
DHMZ_new,1576698778069786325,1025.2
DHMZ_new,1576699378070434455,1025.2
DHMZ_new,1576699978097520708,1025.4
DHMZ_new,1576700578080497053,1025.4
DHMZ_new,1576701178040379821,1025.4
DHMZ_new,1576701778040801884,1025.4
DHMZ_new,1576702378081390938,1025.4
DHMZ_new,1576702978053572044,1025.4
DHMZ_new,1576703578077110934,1025.2
DHMZ_new,1576704178079658775,1025.2
DHMZ_new,1576704778108834195,1025.2
DHMZ_new,1576705378081728255,1025.2
DHMZ_new,1576705978049684759,1025.2
DHMZ_new,1576706578048987881,1025.2
DHMZ_new,1576707178047947624,1025.8
DHMZ_new,1576707778085920164,1025.8
DHMZ_new,1576708378088263227,1025.8
DHMZ_new,1576708978089970552,1025.8
DHMZ_new,1576709578090747461,1025.8
DHMZ_new,1576710178116002007,1025.8
DHMZ_new,1576711378091040403,1025.5
DHMZ_new,1576711978052713451,1025.5
DHMZ_new,1576712578053887059,1025.5
DHMZ_new,1576713178117903942,1025.5
DHMZ_new,1576713778093853410,1025.5
DHMZ_new,1576714378097021472,1024.8
DHMZ_new,1576714978097270782,1024.8
DHMZ_new,1576715578057544322,1024.8
DHMZ_new,1576716178065182000,1024.8
DHMZ_new,1576716778065240588,1024.8
DHMZ_new,1576717378066946844,1024.8
DHMZ_new,1576717978127674062,1025.4
DHMZ_new,1576718578110158464,1025.4
DHMZ_new,1576719178069019501,1025.4
DHMZ_new,1576719778102645811,1025.4
DHMZ_new,1576720378108449654,1025.4
DHMZ_new,1576720978078605368,1025.4
DHMZ_new,1576721578111868289,1025.3
DHMZ_new,1576722178115340913,1025.3
DHMZ_new,1576722778116251872,1025.3
DHMZ_new,1576723378118722452,1025.2
DHMZ_new,1576723978119426408,1025.2
DHMZ_new,1576724578152071918,1025.2
DHMZ_new,1576725178122208595,1024.4
DHMZ_new,1576725778129395907,1024.4
DHMZ_new,1576726378131883887,1024.4
DHMZ_new,1576726978094482295,1024.4
DHMZ_new,1576727578095022218,1024.4
DHMZ_new,1576728178093603890,1024.4
DHMZ_new,1576728778156001313,1024
DHMZ_new,1576729378130726845,1024
DHMZ_new,1576729978130821855,1024
DHMZ_new,1576730578092685419,1024
DHMZ_new,1576731178095498573,1024
DHMZ_new,1576731778095895366,1024
DHMZ_new,1576732378092825657,1024.1
DHMZ_new,1576732978101134047,1024.1
DHMZ_new,1576733578102398468,1024.1
DHMZ_new,1576734178101341833,1024.1
DHMZ_new,1576734778137884753,1024.1
DHMZ_new,1576735378167221261,1024.1
DHMZ_new,1576735978144716289,1024.1
DHMZ_new,1576736578146312860,1024.2
DHMZ_new,1576737178145191139,1024.2
DHMZ_new,1576737778146138611,1024.2
DHMZ_new,1576738378152076846,1024.2
DHMZ_new,1576738978136666253,1024.2
DHMZ_new,1576739578148650960,1024.2
DHMZ_new,1576740178174034132,1024.2
DHMZ_new,1576740778147641539,1024.2
DHMZ_new,1576741378152667461,1024.2
DHMZ_new,1576741978118668401,1024.2
DHMZ_new,1576742578126788642,1024.2
DHMZ_new,1576743178154576536,1024.3
DHMZ_new,1576743778175312487,1024.3
DHMZ_new,1576744378155400310,1024.3
DHMZ_new,1576744978184858342,1024.3
DHMZ_new,1576745578169140698,1024.3
DHMZ_new,1576746178166823442,1024.3
DHMZ_new,1576746778163164926,1024.1
DHMZ_new,1576747378167179280,1024.1
DHMZ_new,1576747978169865175,1024.1
DHMZ_new,1576748578170903708,1024.1
DHMZ_new,1576749178173206625,1024.1
DHMZ_new,1576749778173893867,1024.1
DHMZ_new,1576750378193435325,1023.8
DHMZ_new,1576750978170865279,1023.8
DHMZ_new,1576751578141002264,1023.8
DHMZ_new,1576752178173919349,1023.8
DHMZ_new,1576752778173408386,1023.8
DHMZ_new,1576753378173729683,1023.8
DHMZ_new,1576753978175800690,1023.3
DHMZ_new,1576754578206840721,1023.3
DHMZ_new,1576755178178022098,1023.3
DHMZ_new,1576755778182422791,1023.3
DHMZ_new,1576756378183026685,1023.3
DHMZ_new,1576756978155275172,1023.3
DHMZ_new,1576757578182758426,1023.3
DHMZ_new,1576758178195510606,1022.5
DHMZ_new,1576758778197837239,1022.5
DHMZ_new,1576759378198958353,1022.5
DHMZ_new,1576759978199774633,1022.5
DHMZ_new,1576760578212392696,1022.5
DHMZ_new,1576761178194201154,1021.4
DHMZ_new,1576761778210004132,1021.4
DHMZ_new,1576762378227404366,1021.4
DHMZ_new,1576762978205164832,1021.4
DHMZ_new,1576763578229880978,1021.4
DHMZ_new,1576764178202651583,1021.4
DHMZ_new,1576764778196377744,1021.1
DHMZ_new,1576765378161070767,1021.1
DHMZ_new,1576765978163590001,1021.1
DHMZ_new,1576766578164599233,1021.1
DHMZ_new,1576767178163693439,1021.1
DHMZ_new,1576767778167024171,1021.1
DHMZ_new,1576768378166302337,1020.3
DHMZ_new,1576768978171480081,1020.3
DHMZ_new,1576769578210717469,1020.3
DHMZ_new,1576770178238817031,1020.3
DHMZ_new,1576770778211862702,1020.3
DHMZ_new,1576771378176266409,1020.3
DHMZ_new,1576779178222825288,1020.3
DHMZ_new,1576779778227490572,1020.3
DHMZ_new,1576780378256921224,1020.3
DHMZ_new,1576780978232034682,1020.3
DHMZ_new,1576781578198339487,1020.3
DHMZ_new,1576782178238609333,1020.3
DHMZ_new,1576782778229413885,1019.5
DHMZ_new,1576783378234788659,1019.5
DHMZ_new,1576783978231400938,1019.5
DHMZ_new,1576784578235181443,1019.5
DHMZ_new,1576785178235205969,1019.5
DHMZ_new,1576785778241966163,1019.5
DHMZ_new,1576786378199401396,1018.7
DHMZ_new,1576786978202362859,1018.7
DHMZ_new,1576787578239114454,1018.7
DHMZ_new,1576788178243379826,1018.7
DHMZ_new,1576788778242289067,1018.7
DHMZ_new,1576789378234114163,1018.7
DHMZ_new,1576789978238568510,1018.4
DHMZ_new,1576790578250128217,1018.4
DHMZ_new,1576791178255914936,1018.4
DHMZ_new,1576791778250367643,1018.4
DHMZ_new,1576792378249944944,1018.4
DHMZ_new,1576792978251299558,1018.4
DHMZ_new,1576793578207924849,1019
DHMZ_new,1576794178274873100,1018.9
DHMZ_new,1576794778250148089,1018.9
DHMZ_new,1576795378211178414,1018.9
DHMZ_new,1576795978209949457,1018.9
DHMZ_new,1576796578210612795,1018.9
DHMZ_new,1576800778254749418,1017.4
DHMZ_new,1576801378262096270,1017.4
DHMZ_new,1576801978260994025,1017.4
DHMZ_new,1576802578288680334,1017.4
DHMZ_new,1576803178263660614,1017.4
DHMZ_new,1576803778266234450,1017.4
DHMZ_new,1576805578287563081,1017.4
DHMZ_new,1576806178290301829,1017.4
DHMZ_new,1576806778270059711,1017.4
DHMZ_new,1576807378269014860,1017.4
DHMZ_new,1576807978267250562,1016.6
DHMZ_new,1576808578267527144,1016.4
DHMZ_new,1576809178268250580,1016.4
DHMZ_new,1576809778294365007,1016.4
DHMZ_new,1576810378271895632,1016.4
DHMZ_new,1576810978243989143,1016.4
DHMZ_new,1576811578276049660,1015.2
DHMZ_new,1576812178279491681,1015.2
DHMZ_new,1576812778310127343,1015.2
DHMZ_new,1576813378278688029,1015.2
DHMZ_new,1576813978283666597,1015.2
DHMZ_new,1576814578286842119,1015.2
DHMZ_new,1576815178276977400,1016.1
DHMZ_new,1576815778278276195,1016.1
DHMZ_new,1576816378279352821,1016.1
DHMZ_new,1576816978281321858,1016.1
DHMZ_new,1576817578306853834,1016.1
DHMZ_new,1576818178286449952,1016.1
DHMZ_new,1576818778282106080,1015.9
DHMZ_new,1576819378290557969,1015.9
DHMZ_new,1576819978293232535,1015.9
DHMZ_new,1576820578292367535,1015.9
DHMZ_new,1576821178293763835,1015.9
DHMZ_new,1576821778297562133,1015.9
DHMZ_new,1576822378287694259,1015.9
DHMZ_new,1576822978302405103,1015.4
DHMZ_new,1576823578329322357,1015.4
DHMZ_new,1576824178303238913,1015.4
DHMZ_new,1576824778274093358,1015.4
DHMZ_new,1576825378308366619,1015.4
DHMZ_new,1576825978297510841,1015.6
DHMZ_new,1576826578297697094,1015.6
DHMZ_new,1576827178304431107,1015.6
DHMZ_new,1576827778298181652,1015.6
DHMZ_new,1576828378298553729,1015.6
DHMZ_new,1576828978301034604,1015.6
DHMZ_new,1576829578297636572,1015.4
DHMZ_new,1576830178298919717,1015.4
DHMZ_new,1576830778324633726,1015.4
DHMZ_new,1576831378298662921,1015.4
DHMZ_new,1576831978267652317,1015.4
DHMZ_new,1576832578268056380,1015.4
DHMZ_new,1576833178277975952,1015.1
DHMZ_new,1576833778285069897,1015.1
DHMZ_new,1576834378278191723,1015.1
DHMZ_new,1576834978287100130,1015.1
DHMZ_new,1576835578318065523,1015.1
DHMZ_new,1576836178307127145,1015.1
DHMZ_new,1576836778307575907,1014.8
DHMZ_new,1576837378308619338,1014.8
DHMZ_new,1576837978308392093,1014.8
DHMZ_new,1576838578311937631,1014.8
DHMZ_new,1576839178320607757,1014.8
DHMZ_new,1576839778316610991,1014.8
DHMZ_new,1576840378285652550,1013.9
DHMZ_new,1576840978285188392,1013.9
DHMZ_new,1576841578315420714,1013.9
DHMZ_new,1576842178314373939,1013.9
DHMZ_new,1576842778292636524,1013.9
DHMZ_new,1576843378290550294,1013.9
DHMZ_new,1576843978324877862,1013.1
DHMZ_new,1576844578325324268,1013.1
DHMZ_new,1576845178357272226,1013.1
DHMZ_new,1576845778334033296,1013.1
DHMZ_new,1576846378333777294,1013.1
DHMZ_new,1576846978334637605,1013.1
DHMZ_new,1576847578323943320,1012.7
DHMZ_new,1576848178301124780,1012.7
DHMZ_new,1576848778339214827,1012.7
DHMZ_new,1576849378335630810,1012.7
DHMZ_new,1576849978338114963,1012.7
DHMZ_new,1576850578338777678,1012.7
DHMZ_new,1576851178332085106,1012.5
DHMZ_new,1576851778334837538,1012.5
DHMZ_new,1576852378337948072,1012.5
DHMZ_new,1576852978343670123,1012.5
DHMZ_new,1576853578343597048,1012.5
DHMZ_new,1576854178372570598,1012.5
DHMZ_new,1576854778343949344,1012.2
DHMZ_new,1576855378322790086,1012.2
DHMZ_new,1576855978321742919,1012.2
DHMZ_new,1576856578323886020,1012.2
DHMZ_new,1576857178321199073,1012.2
DHMZ_new,1576857778322703498,1012.2
DHMZ_new,1576858378315333723,1012.7
DHMZ_new,1576858978325022823,1012.7
DHMZ_new,1576859578324918603,1012.7
DHMZ_new,1576860178345575602,1012.7
DHMZ_new,1576860778349147391,1012.7
DHMZ_new,1576861378322142680,1012.7
DHMZ_new,1576861978353136378,1012.5
DHMZ_new,1576862578352642358,1012.7
DHMZ_new,1576863178354937273,1012.7
DHMZ_new,1576863778380225653,1012.7
DHMZ_new,1576864378358488141,1012.7
DHMZ_new,1576864978389613852,1012.7
DHMZ_new,1576865578367351730,1012.1
DHMZ_new,1576866178368287388,1012.1
DHMZ_new,1576866778369199775,1012.1
DHMZ_new,1576867378396068031,1012.1
DHMZ_new,1576867978372794360,1012.1
DHMZ_new,1576868578356330720,1012.1
DHMZ_new,1576869178339404895,1011.3
DHMZ_new,1576869778341438653,1011.3
DHMZ_new,1576870378341991054,1011.3
DHMZ_new,1576870978371587345,1011.3
DHMZ_new,1576871578378165765,1011.3
DHMZ_new,1576872178375158013,1011.3
DHMZ_new,1576872778400840186,1010.7
DHMZ_new,1576873378381855985,1010.7
DHMZ_new,1576873978355781367,1010.7
DHMZ_new,1576874578356766277,1010.7
DHMZ_new,1576875178355235791,1010.7
DHMZ_new,1576875778359268868,1010.7
DHMZ_new,1576876378353344853,1010.8
DHMZ_new,1576876978372764267,1010.8
DHMZ_new,1576877578366403920,1010.8
DHMZ_new,1576878178396140023,1010.8
DHMZ_new,1576878778398162001,1010.8
DHMZ_new,1576879378366709870,1010.8
DHMZ_new,1576879978391260458,1010.7
DHMZ_new,1576880578394758243,1010.4
DHMZ_new,1576881178397984599,1010.4
DHMZ_new,1576881778398546643,1010.4
DHMZ_new,1576882378398267044,1010.4
DHMZ_new,1576882978368827193,1010.4
DHMZ_new,1576883578396084384,1010
DHMZ_new,1576884178401782198,1010
DHMZ_new,1576884778397341523,1010
DHMZ_new,1576885378407401549,1010
DHMZ_new,1576885978379773448,1010
DHMZ_new,1576886578406408479,1010
DHMZ_new,1576887178373777497,1009.1
DHMZ_new,1576887778383136145,1009.1
DHMZ_new,1576888378383769984,1009.1
DHMZ_new,1576888978383807499,1009.1
DHMZ_new,1576889578388526066,1009.1
DHMZ_new,1576890178392217141,1009.1
DHMZ_new,1576890778441604607,1008.9
DHMZ_new,1576891378420657841,1008.5
DHMZ_new,1576891978421283983,1008.5
DHMZ_new,1576892578415119479,1008.5
DHMZ_new,1576893178416561989,1008.5
DHMZ_new,1576893778387937185,1008.5
DHMZ_new,1576897978453340647,1007.3
DHMZ_new,1576898578431503565,1007.3
DHMZ_new,1576899178431397789,1007.3
DHMZ_new,1576899778440127118,1007.3
DHMZ_new,1576900378460707529,1007.3
DHMZ_new,1576900978433506543,1007.3
DHMZ_new,1576901578427568505,1006.6
DHMZ_new,1576902178398030583,1006.6
DHMZ_new,1576902778399622925,1006.6
DHMZ_new,1576903378400963468,1006.6
DHMZ_new,1576903978401083806,1006.6
DHMZ_new,1576904578400728081,1006.6
DHMZ_new,1576905178402516609,1005.4
DHMZ_new,1576905778405368590,1005.4
DHMZ_new,1576906378440967788,1005.4
DHMZ_new,1576906978407184626,1005.4
DHMZ_new,1576907578439367536,1005.4
DHMZ_new,1576908178409822148,1005.4
DHMZ_new,1576908778449922237,1005.2
DHMZ_new,1576909378449795681,1005.2
DHMZ_new,1576909978454705326,1005.2
DHMZ_new,1576910578455274450,1005.2
DHMZ_new,1576911178467044728,1005.2
DHMZ_new,1576911778481644496,1005.2
DHMZ_new,1576912378449175605,1004.6
DHMZ_new,1576912978450567651,1004.6
DHMZ_new,1576913578451744141,1004.6
DHMZ_new,1576914178452004195,1004.6
DHMZ_new,1576914778482411990,1004.6
DHMZ_new,1576915378458262952,1004.6
DHMZ_new,1576915978461714360,1003.8
DHMZ_new,1576916578463039312,1003.8
DHMZ_new,1576917178461615126,1003.8
DHMZ_new,1576917778462613856,1003.8
DHMZ_new,1576918378430535562,1003.8
DHMZ_new,1576918978582249950,1003.8
DHMZ_new,1576919578472052606,1002.4
DHMZ_new,1576920178478247145,1002.4
DHMZ_new,1576920778483047737,1002.4
DHMZ_new,1576921378489553297,1002.4
DHMZ_new,1576921978482217600,1002.4
DHMZ_new,1576922578475169568,1002.4
DHMZ_new,1576923508897403721,1001.7
DHMZ_new,1576924108901818120,1001.7
DHMZ_new,1576924708902122530,1001.7
DHMZ_new,1576925308903412576,1001.7
DHMZ_new,1576925908903068784,1001.7
DHMZ_new,1576926508907047323,1001.7
DHMZ_new,1576927108908438882,1001.1
DHMZ_new,1576927708905085385,1001.1
DHMZ_new,1576928308910889875,1001.1
DHMZ_new,1576928908912568644,1001.1
DHMZ_new,1576929508914344145,1001.1
DHMZ_new,1576930108908512307,1001.1
DHMZ_new,1576930708918369630,999.9
DHMZ_new,1576931308958332435,999.9
DHMZ_new,1576931908924301390,999.9
DHMZ_new,1576932508925092535,999.9
DHMZ_new,1576933108925608323,999.9
DHMZ_new,1576933708924464356,999.9
DHMZ_new,1576934308918953320,999.1
DHMZ_new,1576934908928615257,999.1
DHMZ_new,1576935508932332833,999.1
DHMZ_new,1576936108931957031,999.1
DHMZ_new,1576936708931733586,999.1
DHMZ_new,1576937308932617372,999.1
DHMZ_new,1576937908924114150,998.6
